marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
Volkswagen,Caddy,15800,2018.0,137400,gasoil,M6,97,coches.net,furgoneta
Ford,Transit Courier,29400,2022.0,70000,Eléctrico,M,75,coches.net,furgoneta
Volkswagen,Transporter,20100,2023.0,31400,Gasoil,Automático,97,coches.net,furgoneta
Nissan,NV400,21400,2020.0,131000,Diesel,MANUAL,110,coches.net,furgoneta
Citroën,Berlingo,8400,2016.0,248200,GLP,M6,100,coches.net,furgoneta
Peugeot,Expert,27700,2024.0,19600,Diesel,MANUAL,105,coches.net,furgoneta
Ford,Transit,14800,2020.0,113300,gasoil,Automático,135,coches.net,furgoneta
Renault,Trafic,21600,2019.0,144000 km,Diesel,M6,120,coches.net,furgoneta
Ford,Transit Connect,35200,2023.0,51900,Diésel,automático,75,coches.net,furgoneta
Renault,Master,28400,2024.0,28300,diesel,M6,135,coches.net,furgoneta
Toyota,Proace,39100,2022.0,38400,EV,Automático,136,coches.net,furgoneta
Ford,Transit,32600,2024.0,15000,Diesel,M6,125,coches.net,furgoneta
Volkswagen,Caddy,9700 €,2017.0,200200,Diesel,Manual,97,coches.net,furgoneta
MAN,TGE,19100,,,gasolina,manual,140,coches.net,furgoneta
Mercedes-Benz,Citan,31800,2021.0,112100,gasoil,manual,102,coches.net,furgoneta
Volkswagen,Crafter,19900,2020.0,162800,gasoil,Automático,182,coches.net,furgoneta
Renault,Master,25700,2024.0,34100km,diesel,M6,145,coches.net,furgoneta
Nissan,NV300,21700,2020.0,92800,Híbrido,MANUAL,120,coches.net,furgoneta
Opel,Movano,17200,2019.0,194900,Diésel,M6,163,coches.net,furgoneta
Iveco,Daily,14500,2016.0,302500,diesel,M6,100,coches.net,furgoneta
Fiat,Doblo Cargo,20600,2020.0,144200,GNC,DSG,105,coches.net,furgoneta
Volkswagen,Crafter,17800,2018.0,149800,Gasoil,Manual,140,coches.net,furgoneta
Hyundai,Staria,17700,2020.0,128600,Diésel,MANUAL,177,coches.net,furgoneta
Volkswagen,Crafter,31100,2022.0,71900,diesel,M,97,coches.net,furgoneta
Mercedes-Benz,Vito,22600,2022.0,55700,Diesel,M,90,coches.net,furgoneta
Mercedes-Benz,Citan,29000,2021.0,108400,Diésel,Manual,90,coches.net,furgoneta
Volkswagen,Transporter,35700,2022.0,88500,DIESEL,manual,97,coches.net,furgoneta
Toyota,Proace City,30100,2021.0,94500,diesel,manual,100,coches.net,furgoneta
Renault,Master,14000,2021.0,83900,gasoil,M6,145,coches.net,furgoneta
Fiat,Scudo,14400,2017.0,152400,Eléctrico (BEV),M,120,coches.net,furgoneta
Volkswagen,Caddy,11300,2018.0,162100,Gasolina,M6,119,coches.net,furgoneta
Fiat,Scudo,25400,2022.0,69700,Eléctrico (BEV),Automática,120,coches.net,furgoneta
Ford,Transit Courier,26700,2021.0,57800,gasolina,M,100,coches.net,furgoneta
Fiat,Ducato,21000,2022.0,87800,gasoil,M6,160,coches.net,furgoneta
Ford,Transit,23300,2022.0,80800,Gasolina,Manual,105,coches.net,furgoneta
Citroën,Jumper,,2019.0,185500,gasolina,M6,140,coches.net,furgoneta
Opel,Vivaro,34600,2024.0,16900,Híbrido,manual,120,coches.net,furgoneta
Toyota,Proace City,25800,2019.0,135000,Diesel,Manual,105,coches.net,furgoneta
Nissan,NV400,16800,2018.0,146700,Hibrido,manual,105,coches.net,furgoneta
Toyota,Proace,14500,2017.0,231600,Electrico,Manual,120 CV,coches.net,furgoneta
Peugeot,Boxer,12300,2018.0,184400,Diesel,Manual,160,coches.net,furgoneta
Renault,Trafic,21300 €,2017.0,186300km,Diésel,M6,115,coches.net,furgoneta
MAN,TGE,18000,2022.0,89700,gasoil,manual,135,coches.net,furgoneta
Peugeot,Partner,25400,2022.0,71800,Gasolina,M,105,coches.net,furgoneta
Citroën,Jumpy,22500,2024.0,17100,Diésel,M6,100,coches.net,furgoneta
Volkswagen,Caddy,26600,22.0,76500,GASOLINA,AT,114,coches.net,furgoneta
Iveco,Daily,25500,2020.0,108300,gasoil,manual,110,coches.net,furgoneta
Iveco,Daily,26800,2023.0,49100,Diésel,AT,90,coches.net,furgoneta
Fiat,Scudo,17700,,,Gasoil,manual,145,coches.net,furgoneta
Citroën,Jumper,14400,2019.0,131300,gasoil,Auto,155,coches.net,furgoneta
Mercedes-Benz,Vito,32900,2021.0,,,AT,130,coches.net,furgoneta
Nissan,Primastar,16900,2019.0,181100,Gasoil,manual,119 CV,coches.net,furgoneta
Nissan,NV200,24900,2022.0,64600,Diesel,M,105,coches.net,furgoneta
Mercedes-Benz,Vito,29900,2023.0,45600,Eléctrico (BEV),M6,102,coches.net,furgoneta
Citroën,Jumper,14900,2023.0,54800,Diésel,M6,140,coches.net,furgoneta
Mercedes-Benz,Citan,19300,2017.0,300000,DIESEL,M6,140,coches.net,furgoneta
Opel,Vivaro,13200,2017.0,282400,DIESEL,Automático,120,coches.net,furgoneta
Volkswagen,Transporter,23400,2021.0,105800,diesel,manual,110,coches.net,furgoneta
Toyota,Proace City,23700,2023.0,67300,Diesel,MANUAL,110,coches.net,furgoneta
Renault,Kangoo,27400,2023.0,52800,Gasoil,M,90,coches.net,furgoneta
Iveco,Daily,15500,2018.0,247700,gasoil,Manual,110,coches.net,furgoneta
Mercedes-Benz,Citan,8800,2017.0,213700,DIESEL,manual,100,coches.net,furgoneta
Fiat,Scudo,24500,2020.0,153500,Diésel,Manual,150,coches.net,furgoneta
Fiat,Doblo Cargo,26400,2022.0,67200,MHEV,M6,105,coches.net,furgoneta
Hyundai,Staria,14500,2021.0,80100,gasoil,Manual,182,coches.net,furgoneta
Ford,Transit,24700,2024.0,20300,DIESEL,MANUAL,170,coches.net,furgoneta
Hyundai,H350,24000,2021.0,110500,Gasoil,M,131,coches.net,furgoneta
Iveco,Daily,16800,2020.0,132600,GASOLINA,M6,102,coches.net,furgoneta
Mercedes-Benz,Sprinter,19300,2020.0,132600,diesel,Manual,75,coches.net,furgoneta
Mercedes-Benz,Vito,38800,2021.0,108000km,Eléctrico (BEV),M6,150,coches.net,furgoneta
Toyota,Proace City,14100,2016.0,310000 km,gasoil,M6,95,coches.net,furgoneta
Opel,Vivaro,20000,2023.0,57600,diesel,Auto,185,coches.net,furgoneta
Citroën,Jumper,11800,2020.0,118800,Diesel,M6,155,coches.net,furgoneta
Nissan,NV400,21100,2020.0,138700,Diésel,manual,150,coches.net,furgoneta
Peugeot,Boxer,23400,2023.0,57200,diesel,MANUAL,140,coches.net,furgoneta
Iveco,Daily,14300,2017.0,215000,diesel,M,,coches.net,furgoneta
Peugeot,Boxer,18300,2023.0,40000,diesel,manual,140,coches.net,furgoneta
Iveco,Daily,29300,2024.0,26400,diesel,M,140,coches.net,furgoneta
Fiat,Scudo,7500,2015.0,247400,Diesel,manual,145,coches.net,furgoneta
Toyota,Proace City,23500,2019.0,154500,Híbrido,M6,110,coches.net,furgoneta
Opel,Vivaro,29100,2024.0,23700,Diésel,M6,180,coches.net,furgoneta
Volkswagen,Transporter,18800,2017.0,195000,diesel,DSG,204,coches.net,furgoneta
Renault,Trafic,26900,2021.0,102000,Gasoil,M,90,coches.net,furgoneta
Toyota,Proace City,36900,2024.0,23000,Diesel,MANUAL,110,coches.net,furgoneta
Fiat,Scudo,,2016.0,233000,Diésel,M,145,coches.net,furgoneta
Renault,Master,22200,2024.0,20800,Gasolina,MANUAL,175,coches.net,furgoneta
Opel,Movano,13000,2020.0,135900,Diesel,,105,coches.net,furgoneta
Fiat,Ducato,26000,2022.0,73900,DIESEL,AT,125,coches.net,furgoneta
Mercedes-Benz,Vito,25400,2023.0,36500,diesel,MANUAL,120,coches.net,furgoneta
Ford,Transit Connect,21000,2020.0,101100,Diésel,Automática,75,coches.net,furgoneta
Ford,Transit Connect,27400,2022.0,63700,DIESEL,Manual,120,coches.net,furgoneta
Renault,Kangoo,29800,2023.0,56200,,automático,90,coches.net,furgoneta
Fiat,Doblo Cargo,21600,2020.0,156200,Gasoil,manual,85,coches.net,furgoneta
Hyundai,H350,19800,2020.0,111500,Gasoil,M,136,coches.net,furgoneta
Volkswagen,Crafter,22600 €,2017.0,199400,Gasoil,automático,140,coches.net,furgoneta
Peugeot,Expert,"13400,00",2022.0,88100 km,DIESEL,AT,100,coches.net,furgoneta
Renault,Master,22500,2023.0,38700,Diésel,MANUAL,180,coches.net,furgoneta
Renault,Trafic,11300,2020.0,115900,diesel,M,95,coches.net,furgoneta
Mercedes-Benz,Citan,30800,2022.0,76400,Diesel,manual,75,coches.net,furgoneta
Fiat,Doblo Cargo,7500,2017.0,192300,EV,automático,95,coches.net,furgoneta
Volkswagen,Transporter,38500,2023.0,38000,Diésel,MANUAL,110,coches.net,furgoneta
Renault,Master,13000,2015.0,170100 km,diesel,manual,110,coches.net,furgoneta
Nissan,NV200,21800,2023.0,50100,Diesel,M6,110,coches.net,furgoneta
Toyota,Proace City,32200,2024.0,17500,,M,110,coches.net,furgoneta
Peugeot,Boxer,28900,2023.0,41100,Diésel,Automática,130,coches.net,furgoneta
Nissan,NV200,32900,2023.0,35000,GASOLINA,DSG,110,coches.net,furgoneta
Fiat,Ducato,26200,2022.0,99300,Eléctrico (BEV),manual,122,coches.net,furgoneta
Citroën,Jumpy,23600,2022.0,77400,EV,MANUAL,95,coches.net,furgoneta
Citroën,Jumper,27400,2023.0,42600,Eléctrico,M,160,coches.net,furgoneta
Ford,Transit,27200,24.0,14600 km,GASOLINA,M,170,coches.net,furgoneta
Ford,Transit Courier,36900,2023.0,45200,gasolina,MANUAL,100,coches.net,furgoneta
Citroën,Jumpy,39100,2023.0,46300,Electric,Automática,120,coches.net,furgoneta
Toyota,Proace,28900,2024.0,22700,,M6,150,coches.net,furgoneta
Citroën,Berlingo,12100,2020.0,123300,gasolina,manual,,coches.net,furgoneta
Iveco,Daily,14100,2017.0,190000,DIESEL,M6,75,coches.net,furgoneta
Nissan,NV200,12800,2018.0,,Diesel,MANUAL,85,coches.net,furgoneta
Mercedes-Benz,Sprinter,17000,2020.0,54600,diesel,M,150,coches.net,furgoneta
Citroën,Berlingo,32700,2023.0,42500,Electric,Manual,131,coches.net,furgoneta
Hyundai,H350,9400,2018.0,220700,Gasoil,M,170,coches.net,furgoneta
Nissan,Primastar,16700,2019.0,213500,Diésel,MANUAL,114,coches.net,furgoneta
Renault,Trafic,,2021.0,101800,Diesel,M,145,coches.net,furgoneta
Renault,Kangoo,16900,2021.0,88000,EV,M6,90,coches.net,furgoneta
Mercedes-Benz,Vito,16700,2015.0,,DIESEL,M6,150,coches.net,furgoneta
Opel,Combo,18900,2023.0,49100,Diésel,manual,95CV,coches.net,furgoneta
Ford,Transit Connect,15600,2021.0,100600,diesel,manual,75,coches.net,furgoneta
Renault,Kangoo,22300,2020.0,160100,diesel,MANUAL,,coches.net,furgoneta
Ford,Transit Courier,38400,2023.0,,EV,MANUAL,75,coches.net,furgoneta
Nissan,NV200,28100,2022.0,81000,Electrico,MANUAL,110,coches.net,furgoneta
Toyota,Proace City,8500,2022.0,64800,gasoil,manual,100,coches.net,furgoneta
Mercedes-Benz,Vito,22800,2018.0,183800 km,Gasoil,M6,110,coches.net,furgoneta
Opel,Movano,25900,2022.0,63700,DIESEL,,105,coches.net,furgoneta
Ford,Transit Courier,34200,2024.0,28200 km,Diesel,manual,75,coches.net,furgoneta
Ford,Transit,"16100,00",2022.0,91700,Gasolina,Automática,155,coches.net,furgoneta
Ford,Transit,22800,2024.0,20400,Diesel,M6,155,coches.net,furgoneta
Iveco,Daily,29100 €,2021.0,118100,Electric,Automático,100,coches.net,furgoneta
Opel,Vivaro,18800,2020.0,104500,Gasoil,M6,185,coches.net,furgoneta
Mercedes-Benz,Sprinter,12500,2017.0,231600,Gasoil,MANUAL,90,coches.net,furgoneta
Renault,Kangoo,24000,2024.0,26200,Diesel,Manual,75,coches.net,furgoneta
Peugeot,Partner,18600,2023.0,58500,Gasolina,M,105,coches.net,furgoneta
Mercedes-Benz,Vito,23400,2022.0,54700,MHEV,manual,100,coches.net,furgoneta
Iveco,Daily,19500,2022.0,59600,gasoil,M,130,coches.net,furgoneta
Citroën,Jumpy,25400,2023.0,34200,Electrico,M,155,coches.net,furgoneta
Volkswagen,Crafter,36000,2024.0,20400,diesel,Auto,102,coches.net,furgoneta
Hyundai,Staria,25700,2024.0,19900,Gasoil,manual,177,coches.net,furgoneta
Renault,Kangoo,9900,2019.0,71100,gasoil,Automático,90,coches.net,furgoneta
Peugeot,Expert,27200,2021.0,101600,diesel,MANUAL,95,coches.net,furgoneta
Ford,Transit Connect,17200,2020.0,173500,gasolina,Automático,75,coches.net,furgoneta
Peugeot,Partner,18600,2017.0,224300 km,EV,Automática,136,coches.net,furgoneta
Fiat,Ducato,24000,2021.0,113300,DIESEL,Automática,160,coches.net,furgoneta
Mercedes-Benz,Vito,24500,21.0,97500,Diesel,manual,102,coches.net,furgoneta
Ford,Transit Connect,28200,2024.0,23600,diesel,automático,115CV,coches.net,furgoneta
Volkswagen,Caddy,31600,2023.0,50600,diesel,manual,75CV,coches.net,furgoneta
Renault,Trafic,19500,2021.0,91100,GASOLINA,Manual,150,coches.net,furgoneta
Opel,Vivaro,22300,2022.0,63000,DIESEL,M6,95,coches.net,furgoneta
Volkswagen,Caddy,21400,2020.0,128100,Gasoil,manual,97,coches.net,furgoneta
Fiat,Ducato,28700,2023.0,44500,Gasoil,Manual,160,coches.net,furgoneta
Citroën,Berlingo,25400,2024.0,14200,GASOLINA,Manual,110,coches.net,furgoneta
Ford,Transit Courier,16900,2022.0,75000,Gasolina,M6,100,coches.net,furgoneta
Peugeot,Partner,15700,2023.0,27100,Gasolina,AT,110,coches.net,furgoneta
Iveco,Daily,25100,2020.0,134300,,M,140,coches.net,furgoneta
Toyota,Proace City,36000,2024.0,22000,GLP/Gasolina,Automático,95,coches.net,furgoneta
Renault,Trafic,13300,2019.0,140400,diesel,manual,115,coches.net,furgoneta
Volkswagen,Transporter,18900,2023.0,38100,Diesel,manual,110,coches.net,furgoneta
Citroën,Jumpy,19300,2021.0,103400,Diesel,Manual,115,coches.net,furgoneta
Volkswagen,Crafter,23100,2019.0,182500,Gasoil,MANUAL,182,coches.net,furgoneta
Volkswagen,Crafter,28100,2024.0,22300,diesel,MANUAL,107,coches.net,furgoneta
Opel,Combo,23000,2023.0,50200 km,Gasoil,MANUAL,100,coches.net,furgoneta
Volkswagen,Caddy,14400,2019.0,149000,Gasoil,MANUAL,80,coches.net,furgoneta
Ford,Transit,19500,2022.0,76800,gasoil,MANUAL,130,coches.net,furgoneta
Nissan,NV200,22000,2019.0,155000,GASOLINA,Manual,85,coches.net,furgoneta
Citroën,Jumpy,,2023.0,54200,Diesel,Automático,100,coches.net,furgoneta
Hyundai,H350,24500,2023.0,48900,Diésel,Auto,170,coches.net,furgoneta
Nissan,NV400,20500 €,2023.0,37500,Electric,MANUAL,110,coches.net,furgoneta
Mercedes-Benz,Sprinter,31500,2023.0,34400,Híbrido,Auto,102,coches.net,furgoneta
Mercedes-Benz,Vito,25500,2018.0,200900,Diesel,M6,100,coches.net,furgoneta
Citroën,Jumpy,14000,2021.0,84500,Gasoil,MANUAL,145,coches.net,furgoneta
Toyota,Proace City,26500,2023.0,38900,Hibrido,MANUAL,105,coches.net,furgoneta
Citroën,Berlingo,19400,2023.0,40200,Gasolina,MANUAL,110,coches.net,furgoneta
Mercedes-Benz,Citan,23600,2020.0,150800,Diésel,manual,75,coches.net,furgoneta
Peugeot,Partner,17100,2021.0,113900,gasolina,M,110,coches.net,furgoneta
Hyundai,H350,16400,23.0,49000,gasolina,MANUAL,170,coches.net,furgoneta
Volkswagen,Transporter,24700,2021.0,103400,diesel,manual,110,coches.net,furgoneta
Toyota,Proace City,29000,2023.0,47800,Gasoil,M,105,coches.net,furgoneta
Mercedes-Benz,Vito,32300,2023.0,40500,Gasoil,Automática,75,coches.net,furgoneta
Fiat,Doblo Cargo,23100,2020.0,134000,,manual,100,coches.net,furgoneta
Peugeot,Partner,8200,2017.0,284000,Gasolina,,105,coches.net,furgoneta
Maxus,EV80,34700,2022.0,70800,EV,Auto,125,coches.net,furgoneta
Hyundai,Staria,19400,2021.0,109300,Gasoil,Automático,177,coches.net,furgoneta
Renault,Kangoo,34900,2021.0,76500,Eléctrico,Automático,75,coches.net,furgoneta
Nissan,NV200,24800,2022.0,72600,Diésel,Manual,95,coches.net,furgoneta
Mercedes-Benz,Vito,27900,2024.0,21400,gasoil,manual,75,coches.net,furgoneta
Hyundai,H350,29400,2021.0,108600,Electric,Manual,170,coches.net,furgoneta
Ford,Transit,17800,2020.0,91300,gasoil,M6,105,coches.net,furgoneta
MAN,TGE,,,None km,CNG,manual,107,coches.net,furgoneta
Volkswagen,Transporter,21000,2018.0,221500,diesel,Manual,102,coches.net,furgoneta
Opel,Combo,24500,2022.0,78700,Gasoil,M6,115,coches.net,furgoneta
Fiat,Scudo,19500,2021.0,115600,Diesel,M6,120,coches.net,furgoneta
Peugeot,Boxer,"17300,00",2018.0,207400 km,Gasolina,manual,140,coches.net,furgoneta
Fiat,Scudo,8400,2016.0,233600,diesel,Manual,120,coches.net,furgoneta
Volkswagen,Crafter,34400,2023.0,34400,Gasoil,MANUAL,107,coches.net,furgoneta
Volkswagen,Crafter,38300,2024.0,20800,Diésel,manual,182,coches.net,furgoneta
Mercedes-Benz,Sprinter,47200,2024.0,27900,MHEV,Manual,130,coches.net,furgoneta
Hyundai,H350,28000,2023.0,58600,gasoil,M,136,coches.net,furgoneta
Mercedes-Benz,Sprinter,29200,2023.0,37800,diesel,Manual,75,coches.net,furgoneta
Fiat,Doblo Cargo,27500,2024.0,23300,Diésel,Manual,85,coches.net,furgoneta
Mercedes-Benz,Citan,14000,2019.0,145700,Hibrido,Automática,120,coches.net,furgoneta
Opel,Combo,23600,2021.0,89400,Gasoil,manual,100,coches.net,furgoneta
Ford,Transit Connect,18400,2018.0,189300,gasolina,Manual,115,coches.net,furgoneta
MAN,TGE,32000,2023.0,53200,Eléctrico (BEV),AT,140,coches.net,furgoneta
Iveco,Daily,16200,2018.0,198100,Diésel,M,102,coches.net,furgoneta
Opel,Movano,21900,2022.0,54600,gasoil,manual,168,coches.net,furgoneta
Toyota,Proace City,13800,2017.0,254200,,manual,100,coches.net,furgoneta
Mercedes-Benz,Vito,30300,2022.0,73700,Gasoil,Manual,75,coches.net,furgoneta
Nissan,Primastar,31.000,2024.0,26200,EV,MANUAL,119 CV,coches.net,furgoneta
Nissan,Primastar,18800,2020.0,123800,DIESEL,M,,coches.net,furgoneta
Renault,Kangoo,32400,2024.0,21000,Electric,Auto,90,coches.net,furgoneta
Fiat,Ducato,18800,2021.0,106500,diesel,MANUAL,160,coches.net,furgoneta
Volkswagen,Caddy,32700,2020.0,140600,gasoil,Manual,80,coches.net,furgoneta
Opel,Vivaro,28100,2024.0,24600,gasoil,MANUAL,120,coches.net,furgoneta
Mercedes-Benz,Citan,14100,2017.0,262600,Diesel,M6,150,coches.net,furgoneta
Peugeot,Expert,16800,2016.0,202500,Diésel,M6,95,coches.net,furgoneta
Citroën,Berlingo,22200,2023.0,55400,gasolina,MANUAL,110,coches.net,furgoneta
Fiat,Ducato,25300,2024.0,21700 km,gasolina,,117,coches.net,furgoneta
Ford,Transit Courier,23700,2023.0,51600,Gasolina,M6,100,coches.net,furgoneta
Renault,,20300,2021.0,98900,gasoil,M,75,coches.net,furgoneta
Mercedes-Benz,Citan,16900,2021.0,122800,DIESEL,M,110,coches.net,furgoneta
Opel,Movano,16000,,,DIESEL,M6,110,coches.net,furgoneta
Hyundai,H350,30100,2023.0,38200,DIESEL,manual,170,coches.net,furgoneta
Peugeot,Boxer,27100,2024.0,27900,GASOLINA,MANUAL,,coches.net,furgoneta
Volkswagen,Caddy,25600,2024.0,21700km,GASOLINA,MANUAL,114CV,coches.net,furgoneta
Mercedes-Benz,Sprinter,10600,2018.0,116900 km,gasoil,M6,75,coches.net,furgoneta
Renault,Kangoo,27600,2024.0,22700,Diésel,Automático,80,coches.net,furgoneta
Opel,Combo,17400,2019.0,166700,Diésel,M,110,coches.net,furgoneta
Iveco,Daily,35500,2024.0,22900,Gasoil,Manual,130,coches.net,furgoneta
Opel,Vivaro,31500,2024.0,25700,Gasoil,Automático,125,coches.net,furgoneta
Fiat,Ducato,28000,2023.0,45700 km,,,155,coches.net,furgoneta
Fiat,Ducato,17400,2023.0,40300,Hibrido,MANUAL,122,coches.net,furgoneta
Renault,Master,18700,2019.0,214700,diesel,Automático,175,coches.net,furgoneta
Peugeot,Expert,21600,2021.0,97000,Diésel,M6,100,coches.net,furgoneta
Nissan,NV400,23100,2021.0,88100,Gasoil,M6,145,coches.net,furgoneta
Renault,Master,21900,2021.0,112600,gasoil,M6,130,coches.net,furgoneta
Peugeot,Boxer,23800,2021.0,125900,Diésel,M,130,coches.net,furgoneta
Fiat,Doblo Cargo,24100,2024.0,18900,diesel,M,105,coches.net,furgoneta
Mercedes-Benz,Sprinter,23600,2017.0,197500,gasoil,Manual,140,coches.net,furgoneta
Ford,Transit,26700,2024.0,11600 km,DIESEL,DSG,170,coches.net,furgoneta
Opel,,,2016.0,243000,Diésel,Manual,110,coches.net,furgoneta
Hyundai,Staria,27900,2022.0,90200,Electric,,182,coches.net,furgoneta
Nissan,NV300,18000,2019.0,113900,Gasoil,M6,120,coches.net,furgoneta
Citroën,Jumpy,7500,2015.0,263200,Diésel,MANUAL,105,coches.net,furgoneta
Iveco,,26200,2023.0,46400 km,gasolina,Automático,110,coches.net,furgoneta
Fiat,Doblo Cargo,21000,2023.0,32600,gasoil,M6,105,coches.net,furgoneta
Volkswagen,Caddy,24200,2021.0,114500km,gasoil,manual,102,coches.net,furgoneta
Volkswagen,Transporter,15300,2017.0,214700,Gasoil,M6,110,coches.net,furgoneta
Renault,Master,22400,2021.0,102700,DIESEL,M,145,coches.net,furgoneta
Volkswagen,Crafter,27000,2021.0,82800,Diésel,DSG,177,coches.net,furgoneta
Mercedes-Benz,Citan,13200,2015.0,180200,Diesel,manual,100,coches.net,furgoneta
Citroën,Jumpy,20000,,,Diésel,M,150CV,coches.net,furgoneta
Toyota,Proace City,17800,2021.0,83800,DIESEL,manual,105,coches.net,furgoneta
Ford,Transit Connect,17200,2020.0,114600,diesel,automático,125,coches.net,furgoneta
Toyota,Proace,19600,2020.0,116300,GASOLINA,Manual,120,coches.net,furgoneta
Peugeot,Expert,17800,2020.0,133200,Diesel,MANUAL,105,coches.net,furgoneta
Renault,Master,20400,19.0,164000,Gasoil,M,110,coches.net,furgoneta
Opel,Vivaro,14100,2019.0,191800,Diésel,MANUAL,180,coches.net,furgoneta
Iveco,Daily,25500,2024.0,19700,gasolina,Auto,150,coches.net,furgoneta
Renault,Kangoo,26100,20.0,55300,Eléctrico,MANUAL,90 CV,coches.net,furgoneta
Volkswagen,Transporter,36700 €,2023.0,35400,gasoil,automático,107,coches.net,furgoneta
Ford,Transit,24400,2019.0,157600,gasoil,,130,coches.net,furgoneta
Volkswagen,Transporter,17800,2017.0,252200,Diésel,Manual,110,coches.net,furgoneta
Ford,Transit Connect,29100,2023.0,56600,Diésel,Manual,125,coches.net,furgoneta
Fiat,Ducato,26600,2023.0,47500,Diésel,M6,155,coches.net,furgoneta
Renault,Kangoo,15300,2021.0,128900,diesel,Manual,95,coches.net,furgoneta
Peugeot,Expert,23200,2021.0,92400,Gasoil,manual,155,coches.net,furgoneta
Renault,Trafic,17900,2023.0,53200,Diesel,Automático,150,coches.net,furgoneta
Mercedes-Benz,Vito,36600,2023.0,48000,Diésel,MANUAL,75,coches.net,furgoneta
Peugeot,Expert,23200,2021.0,89500,Electric,manual,150,coches.net,furgoneta
Ford,Transit Courier,22100,2023.0,38700,GASOLINA,Auto,100,coches.net,furgoneta
Nissan,NV400,13200,2018.0,201000,Hybrid,M,145,coches.net,furgoneta
Mercedes-Benz,Citan,37700,2023.0,49500,Diesel,M,140,coches.net,furgoneta
Nissan,Primastar,35600,2024.0,22300,,M,114,coches.net,furgoneta
Renault,Kangoo,21600,2020.0,174900,Diésel,DSG,80,coches.net,furgoneta
Ford,Transit Connect,32500,2024.0,24400,GASOLINA,,70,coches.net,furgoneta
Citroën,Berlingo,19800,2022.0,55600,Gasolina,MANUAL,105,coches.net,furgoneta
Hyundai,H350,11600,2016.0,219800,Híbrido,M,170,coches.net,furgoneta
Ford,Transit Connect,16700,2019.0,172000,Electrico,manual,120 CV,coches.net,furgoneta
Iveco,Daily,34100,2022.0,90600,gasoil,Auto,140,coches.net,furgoneta
Toyota,Proace City,32200,2022.0,79200,Gasoil,M6,105,coches.net,furgoneta
Fiat,Ducato,30400,2023.0,46100,GASOLINA,Automático,127,coches.net,furgoneta
Hyundai,H350,15400,2020.0,125600,DIESEL,Manual,175,coches.net,furgoneta
MAN,TGE,39300,2022.0,41900,diesel,Manual,102,coches.net,furgoneta
Toyota,Proace City,15700,2019.0,167200,Diesel,M,115,coches.net,furgoneta
Ford,Transit Connect,14800,,,diesel,M,120,coches.net,furgoneta
Fiat,Scudo,27700,2022.0,66200,gasoil,Manual,140,coches.net,furgoneta
Nissan,NV200,22000,2023.0,36300,DIESEL,DSG,90,coches.net,furgoneta
Nissan,NV200,21100,2022.0,83100,DIESEL,MANUAL,90,coches.net,furgoneta
Citroën,Jumper,26100,2022.0,89800,Diesel,M6,130,coches.net,furgoneta
